res_id,res_dt,train_nr,reserved,bp_from,bp_to,dep_soll
210666,04.09.21 18:46,1533,1,ZUE,SG,04.09.21 19:33
210667,28.08.21 11:41,1533,2,YV,NE,04.09.21 17:39
210668,04.09.21 16:29,1533,1,YV,NE,04.09.21 17:39
210669,04.09.21 19:01,1534,1,ZUE,OL,04.09.21 19:30
210670,04.09.21 18:06,1535,1,NE,ZUE,04.09.21 18:59
210671,04.09.21 18:29,1535,1,OL,ZUE,04.09.21 19:59
210672,04.09.21 18:31,1535,1,GS,ZUE,04.09.21 19:26
210673,28.08.21 13:32,1536,1,NE,LS,04.09.21 22:03
210674,04.09.21 19:36,1536,2,W,ZUE,04.09.21 20:03
210675,04.09.21 21:44,1536,1,BI,NE,04.09.21 21:45
210676,04.09.21 18:56,1537,1,YV,OEN,04.09.21 19:39
210677,04.09.21 18:58,1537,2,YV,OEN,04.09.21 19:39
210678,04.09.21 19:02,1537,2,NE,SO,04.09.21 19:59
210679,04.09.21 19:57,1537,1,BI,SO,04.09.21 20:17
210680,02.08.21 18:40,1538,1,BI,LS,04.09.21 22:45
210681,02.08.21 18:55,1538,1,BI,LS,04.09.21 22:45
210682,04.09.21 20:31,1538,1,ZUE,GS,04.09.21 21:30
210683,04.09.21 19:39,1539,1,LS,BI,04.09.21 20:15
210684,04.09.21 19:46,1539,1,LS,ZUE,04.09.21 20:15
210685,04.09.21 20:36,1539,1,YV,SO,04.09.21 20:39
210686,04.09.21 21:00,1539,1,BI,ZUE,04.09.21 21:17
210687,04.09.21 21:31,1539,1,OL,ZUE,04.09.21 21:59
210688,04.09.21 20:48,1539,1,NE,BI,04.09.21 20:59
210689,04.09.21 20:59,1539,3,BI,ZUE,04.09.21 21:17
210690,04.09.21 21:09,1541,1,YV,BI,04.09.21 21:39
210691,23.08.21 08:54,1543,1,LS,BI,04.09.21 22:15
210692,27.08.21 14:24,1543,1,LS,OL,04.09.21 22:15
210693,28.08.21 15:45,1543,1,LS,SO,04.09.21 22:15
210694,04.09.21 23:12,1543,1,BI,OL,04.09.21 23:17
210695,02.09.21 00:41,1543,1,YV,BI,04.09.21 22:39
210696,02.09.21 08:43,1543,1,YV,BI,04.09.21 22:39
210697,02.09.21 20:49,1543,1,YV,BI,04.09.21 22:39
210698,30.08.21 19:27,1606,1,NE,YV,04.09.21 06:34
210699,04.09.21 06:04,1608,1,BS,BI,04.09.21 06:03
210700,02.09.21 20:50,1610,1,BS,BI,04.09.21 07:03
210701,04.09.21 06:38,1610,1,DMT,BI,04.09.21 07:42
210702,25.08.21 08:21,1611,1,BI,BS,04.09.21 07:49
210703,25.08.21 08:35,1611,1,BI,BS,04.09.21 07:49
210704,25.08.21 09:22,1611,1,BI,BS,04.09.21 07:49
210705,01.09.21 07:23,1612,1,BS,BI,04.09.21 08:03
210706,01.09.21 07:23,1612,1,BS,BI,04.09.21 08:03
210707,03.09.21 10:51,1613,2,BI,BS,04.09.21 08:49
210708,04.09.21 09:36,1613,1,LFN,BS,04.09.21 09:35
210709,23.08.21 14:30,1614,3,BS,BI,04.09.21 09:03
210710,26.08.21 11:06,1614,2,BS,BI,04.09.21 09:03
210711,04.09.21 08:37,1614,1,BS,BI,04.09.21 09:03
210712,26.07.21 21:45,1615,1,BI,BS,04.09.21 09:49
210713,26.07.21 22:11,1615,1,BI,BS,04.09.21 09:49
210714,27.07.21 09:55,1615,1,BI,BS,04.09.21 09:49
210715,16.08.21 20:56,1615,1,BI,BS,04.09.21 09:49
210716,25.08.21 21:34,1615,1,BI,BS,04.09.21 09:49
210717,26.08.21 07:33,1615,1,BI,BS,04.09.21 09:49
210718,04.09.21 07:54,1616,1,BS,BI,04.09.21 10:03
210719,04.09.21 09:08,1616,1,BS,BI,04.09.21 10:03
210720,30.08.21 15:59,1617,1,BI,BS,04.09.21 10:49
210721,02.09.21 18:46,1617,2,BI,BS,04.09.21 10:49
210722,03.09.21 21:57,1617,1,BI,BS,04.09.21 10:49
210723,04.09.21 09:12,1617,1,BI,BS,04.09.21 10:49
210724,04.09.21 09:17,1617,1,BI,MOU,04.09.21 10:49
210725,02.09.21 17:55,1618,2,BS,BI,04.09.21 11:03
210726,04.09.21 09:30,1618,2,BS,BI,04.09.21 11:03
210727,30.08.21 12:22,1619,1,BI,BS,04.09.21 11:49
210728,04.09.21 11:31,1619,1,BI,BS,04.09.21 11:49
210729,04.09.21 11:33,1619,2,BI,BS,04.09.21 11:49
210730,04.09.21 11:22,1620,1,BS,BI,04.09.21 12:03
210731,12.06.21 18:50,1621,1,BI,BS,04.09.21 12:49
210732,13.08.21 10:47,1621,1,BI,BS,04.09.21 12:49
210733,03.09.21 17:48,1621,1,BI,BS,04.09.21 12:49
210734,03.09.21 17:48,1621,1,BI,BS,04.09.21 12:49
210735,03.09.21 17:50,1621,1,BI,BS,04.09.21 12:49
210736,11.06.21 22:00,1622,2,BS,BI,04.09.21 13:03
210737,04.08.21 15:06,1622,2,BS,BI,04.09.21 13:03
210738,17.07.21 13:31,1623,1,BI,BS,04.09.21 13:49
210739,20.08.21 11:45,1624,2,BS,BI,04.09.21 14:03
210740,04.09.21 14:06,1625,2,DMT,BS,04.09.21 15:23
210741,04.09.21 14:50,1625,1,DMT,BS,04.09.21 15:23
210742,04.09.21 14:53,1625,1,DMT,BS,04.09.21 15:23
210743,04.09.21 14:47,1626,1,BS,BI,04.09.21 15:03
210744,04.09.21 13:52,1627,1,BI,BS,04.09.21 15:49
210745,04.09.21 15:20,1627,1,BI,BS,04.09.21 15:49
210746,04.09.21 15:42,1627,1,BI,BS,04.09.21 15:49
210747,04.09.21 15:46,1627,1,BI,BS,04.09.21 15:49
210748,04.09.21 15:01,1628,1,BS,BI,04.09.21 16:03
210749,04.09.21 16:35,1628,1,DMT,BI,04.09.21 16:42
210750,03.09.21 17:04,1629,2,BI,BS,04.09.21 16:49
210751,30.08.21 16:07,1630,1,BS,BI,04.09.21 17:03
210752,04.09.21 11:01,1630,1,BS,BI,04.09.21 17:03
210753,04.09.21 17:32,1630,1,DMT,BI,04.09.21 17:42
210754,04.09.21 15:31,1633,1,BI,BS,04.09.21 18:49
210755,04.09.21 17:54,1633,1,BI,BS,04.09.21 18:49
210756,04.09.21 15:33,1634,1,BS,DMT,04.09.21 19:03
210757,02.08.21 18:42,1638,1,BS,BI,04.09.21 21:03
210758,02.08.21 18:55,1638,1,BS,BI,04.09.21 21:03
210759,04.09.21 21:06,1639,1,BI,BS,04.09.21 21:49
210760,02.09.21 19:02,509,1,SO,OL,05.09.21 07:02
210761,04.09.21 14:22,509,2,AA,ZUE,05.09.21 07:31
210762,05.09.21 07:06,509,1,OL,ZUE,05.09.21 07:20
210763,05.09.21 07:50,509,2,W,SG,05.09.21 08:29
210764,31.08.21 17:46,510,2,ZUE,GE,05.09.21 07:04
210765,02.09.21 21:11,510,1,OL,BI,05.09.21 07:41
210766,03.09.21 16:37,510,1,YV,GE,05.09.21 08:54
210767,01.09.21 14:38,510,2,BI,GE,05.09.21 08:16
210768,02.09.21 21:12,510,1,OL,BI,05.09.21 07:41
210769,02.09.21 21:14,510,1,OL,BI,05.09.21 07:41
210770,04.09.21 08:51,511,1,SO,ZUE,05.09.21 08:01
210771,04.09.21 22:08,511,1,BI,OL,05.09.21 07:46
210772,04.09.21 22:12,511,1,BI,OL,05.09.21 07:46
210773,05.09.21 05:59,511,1,YV,ZUE,05.09.21 07:07
210774,05.09.21 06:55,511,1,YV,OL,05.09.21 07:07
210775,05.09.21 06:56,511,1,YV,OL,05.09.21 07:07
210776,30.08.21 12:20,512,1,BI,YV,05.09.21 09:16
210777,02.09.21 22:47,512,2,ZUE,BI,05.09.21 08:04
210778,03.09.21 14:39,512,1,OL,BI,05.09.21 08:41
210779,04.09.21 20:52,512,1,ZUE,AA,05.09.21 08:04
210780,04.09.21 21:40,512,1,BI,NE,05.09.21 09:16
210781,04.09.21 21:40,512,1,BI,NE,05.09.21 09:16
210782,03.09.21 21:44,512,1,ZUE,BI,05.09.21 08:04
210783,04.09.21 10:34,512,1,ZUE,BI,05.09.21 08:04
210784,04.09.21 19:52,512,1,ZUE,MOR,05.09.21 08:04
210785,04.09.21 07:26,513,1,AA,ZUE,05.09.21 09:31
210786,04.09.21 17:05,513,1,ZUE,SG,05.09.21 10:03
210787,04.09.21 17:09,513,1,ZUE,SG,05.09.21 10:03
210788,04.09.21 14:29,514,2,OL,YV,05.09.21 09:41
210789,04.09.21 18:25,514,1,W,BI,05.09.21 08:33
210790,05.09.21 07:52,514,1,ZUE,AA,05.09.21 09:04
210791,04.09.21 18:58,514,1,ZUE,BI,05.09.21 09:04
210792,04.09.21 19:38,514,2,ZUE,BI,05.09.21 09:04
210793,04.09.21 19:53,514,1,ZUE,MOR,05.09.21 09:04
210794,04.09.21 22:05,514,1,ZUE,BI,05.09.21 09:04
210795,04.09.21 23:00,514,1,OL,BI,05.09.21 09:41
210796,04.09.21 23:04,514,1,OL,BI,05.09.21 09:41
210797,05.09.21 07:37,514,2,ZUE,SO,05.09.21 09:04
210798,04.09.21 17:40,515,1,BI,AA,05.09.21 09:46
210799,04.09.21 18:01,515,1,GE,NE,05.09.21 08:15
210800,05.09.21 08:17,515,1,YV,SO,05.09.21 09:07
210801,05.09.21 08:24,515,1,BI,OL,05.09.21 09:46
210802,05.09.21 07:52,516,1,W,OL,05.09.21 09:33
210803,05.09.21 07:52,516,1,W,OL,05.09.21 09:33
210804,05.09.21 08:51,516,1,SG,ZUE,05.09.21 08:58
210805,05.09.21 09:17,516,1,ZUE,SO,05.09.21 10:04
210806,05.09.21 10:42,516,1,NE,GE,05.09.21 11:34
210807,06.07.21 13:12,517,3,GE,BI,05.09.21 09:15
210808,05.09.21 10:08,517,1,BI,SO,05.09.21 10:46
210809,05.09.21 11:01,517,1,SO,ZUE,05.09.21 11:01
210810,01.09.21 12:17,517,1,YV,BI,05.09.21 10:07
210811,04.09.21 17:45,517,1,GE,YV,05.09.21 09:15
210812,04.09.21 18:30,517,1,GE,BI,05.09.21 09:15
210813,05.09.21 08:41,517,1,GE,AA,05.09.21 09:15
210814,31.08.21 10:34,518,3,ZUE,GE,05.09.21 11:04
210815,31.08.21 10:34,518,1,ZUE,GE,05.09.21 11:04
210816,05.09.21 08:11,518,1,OL,BI,05.09.21 11:41
210817,05.09.21 11:34,518,1,OL,SO,05.09.21 11:41
210818,07.07.21 17:42,519,2,GE,BI,05.09.21 10:15
210819,04.09.21 17:58,519,1,GE,ZUE,05.09.21 10:15
210820,05.09.21 10:04,519,1,GE,MOR,05.09.21 10:15
210821,05.09.21 10:09,519,1,GE,SO,05.09.21 10:15
210822,23.07.21 14:14,520,2,OL,GE,05.09.21 12:41
210823,05.09.21 08:41,520,1,ZUE,GE,05.09.21 12:04
210824,05.09.21 12:00,520,1,YV,GE,05.09.21 13:54
210825,05.09.21 13:58,520,1,MOR,GE,05.09.21 14:18
210826,10.07.21 12:09,521,2,GE,ZUE,05.09.21 11:15
210827,24.07.21 14:14,521,1,YV,OL,05.09.21 12:07
210828,10.07.21 12:13,521,2,GE,ZUE,05.09.21 11:15
210829,03.09.21 15:56,521,1,NE,SO,05.09.21 12:27
210830,05.09.21 08:55,522,1,ZUE,GE,05.09.21 13:04
210831,05.09.21 12:32,522,2,AA,SO,05.09.21 13:30
210832,05.09.21 13:47,522,1,BI,GE,05.09.21 14:16
210833,05.09.21 14:25,522,1,NE,YV,05.09.21 14:34
210834,31.08.21 21:13,522,1,ZUE,MOR,05.09.21 13:04
210835,04.09.21 22:55,522,1,ZUE,GE,05.09.21 13:04
210836,03.09.21 15:57,523,1,NE,SO,05.09.21 13:27
210837,04.09.21 17:19,523,1,GE,ZUE,05.09.21 12:15
210838,05.09.21 12:20,523,1,MOR,SO,05.09.21 12:42
210839,05.09.21 13:09,523,1,SO,ZUE,05.09.21 14:01
210840,05.09.21 13:31,523,1,ZUE,SG,05.09.21 15:03
210841,03.09.21 14:45,524,2,W,NE,05.09.21 13:33
210842,05.09.21 12:23,524,1,ZUE,OL,05.09.21 14:04
210843,05.09.21 13:43,524,1,SO,GE,05.09.21 14:58
210844,05.09.21 11:30,524,1,ZUE,BI,05.09.21 14:04
210845,05.09.21 13:46,524,1,ZUE,OL,05.09.21 14:04
210846,05.09.21 14:42,524,1,SO,BI,05.09.21 14:58
210847,05.09.21 14:43,524,1,SO,BI,05.09.21 14:58
210848,04.09.21 19:19,525,2,GE,ZUE,05.09.21 13:15
210849,04.09.21 22:34,525,1,YV,ZUE,05.09.21 14:07
210850,05.09.21 12:43,525,1,GEAP,MOR,05.09.21 13:05
210851,05.09.21 16:07,525,1,W,SG,05.09.21 16:29
210852,05.09.21 16:16,525,1,W,SG,05.09.21 16:29
210853,05.09.21 12:19,525,1,GEAP,BI,05.09.21 13:05
210854,05.09.21 13:54,525,3,BI,OL,05.09.21 14:46
210855,05.09.21 13:59,525,1,NE,BI,05.09.21 14:27
210856,05.09.21 14:00,525,1,NE,BI,05.09.21 14:27
210857,05.09.21 11:56,525,1,BI,AA,05.09.21 14:46
210858,05.09.21 12:23,525,1,GE,ZUE,05.09.21 13:15
210859,05.09.21 14:02,525,1,BI,AA,05.09.21 14:46
210860,05.09.21 12:25,525,1,GE,ZUE,05.09.21 13:15
210861,05.09.21 14:24,525,1,SO,AA,05.09.21 15:01
210862,05.09.21 14:33,525,1,SO,ZUE,05.09.21 15:01
210863,02.09.21 07:02,526,1,NE,GE,05.09.21 16:34
210864,02.09.21 07:07,526,1,NE,GE,05.09.21 16:34
210865,04.09.21 13:35,526,1,ZUE,BI,05.09.21 15:04
210866,05.09.21 10:40,526,1,AA,YV,05.09.21 15:30
210867,03.09.21 18:30,527,1,GE,MOR,05.09.21 14:15
210868,03.09.21 18:31,527,1,GE,BI,05.09.21 14:15
210869,05.09.21 10:29,527,1,BI,AA,05.09.21 15:46
210870,05.09.21 10:32,527,1,BI,AA,05.09.21 15:46
210871,05.09.21 13:06,527,1,YV,BI,05.09.21 15:07
210872,05.09.21 14:04,527,1,BI,ZUE,05.09.21 15:46
210873,05.09.21 14:08,527,1,GE,BI,05.09.21 14:15
210874,23.08.21 14:29,527,3,YV,BI,05.09.21 15:07
210875,05.09.21 14:05,527,1,BI,ZUE,05.09.21 15:46
210876,05.09.21 15:44,527,1,BI,OL,05.09.21 15:46
210877,05.09.21 13:26,527,2,NE,OL,05.09.21 15:27
210878,05.09.21 14:36,527,1,NE,BI,05.09.21 15:27
210879,05.09.21 14:50,527,1,YV,NE,05.09.21 15:07
210880,05.09.21 14:56,527,1,YV,BI,05.09.21 15:07
210881,05.09.21 14:57,527,1,YV,NE,05.09.21 15:07
210882,05.09.21 15:01,527,1,NE,ZUE,05.09.21 15:27
210883,03.09.21 10:05,528,1,OL,GE,05.09.21 16:41
210884,04.09.21 12:07,528,1,SG,W,05.09.21 14:58
210885,05.09.21 13:56,528,1,ZUE,BI,05.09.21 16:04
210886,05.09.21 16:21,528,1,OL,BI,05.09.21 16:41
210887,05.09.21 17:05,528,1,NE,YV,05.09.21 17:34
210888,05.09.21 17:06,528,1,NE,YV,05.09.21 17:34
210889,05.09.21 09:03,529,2,BI,ZUE,05.09.21 16:46
210890,05.09.21 10:01,529,1,GE,MOR,05.09.21 15:15
210891,05.09.21 16:34,529,1,BI,ZUE,05.09.21 16:46
210892,05.09.21 16:34,529,1,BI,W,05.09.21 16:46
210893,05.09.21 16:35,529,1,BI,ZUE,05.09.21 16:46
210894,04.09.21 17:46,530,1,YV,GE,05.09.21 18:54
210895,05.09.21 15:24,530,1,ZUE,AA,05.09.21 17:04
210896,05.09.21 15:44,530,1,AA,BI,05.09.21 17:30
210897,05.09.21 15:44,530,1,AA,BI,05.09.21 17:30
210898,05.09.21 15:57,530,1,ZUE,BI,05.09.21 17:04
210899,05.09.21 16:40,530,1,ZUE,BI,05.09.21 17:04
210900,05.09.21 17:07,530,1,AA,YV,05.09.21 17:30
210901,05.09.21 17:08,530,1,AA,YV,05.09.21 17:30
210902,04.09.21 17:46,531,1,GE,NE,05.09.21 16:15
210903,04.09.21 21:45,531,2,BI,ZUE,05.09.21 17:46
210904,05.09.21 15:55,531,2,GE,BI,05.09.21 16:15
210905,05.09.21 17:20,531,1,SO,OL,05.09.21 18:01
210906,05.09.21 17:39,531,1,BI,SO,05.09.21 17:46
210907,05.09.21 18:05,531,1,OL,ZUE,05.09.21 18:20
210908,05.09.21 16:05,531,1,GE,ZUE,05.09.21 16:15
210909,05.09.21 16:18,531,1,YV,ZUE,05.09.21 17:07
210910,05.09.21 16:21,531,1,MOR,ZUE,05.09.21 16:42
210911,05.09.21 17:17,531,1,NE,ZUE,05.09.21 17:27
210912,05.09.21 17:53,531,1,SO,ZUE,05.09.21 18:01
210913,05.09.21 18:05,531,1,OL,ZUE,05.09.21 18:20
210914,05.09.21 18:22,531,1,OL,AA,05.09.21 18:20
210915,05.09.21 18:22,531,1,OL,AA,05.09.21 18:20
210916,05.09.21 12:47,532,1,SG,GE,05.09.21 16:58
210917,05.09.21 14:43,532,1,OL,NE,05.09.21 18:41
210918,05.09.21 15:03,532,1,ZUE,GE,05.09.21 18:04
210919,04.09.21 17:49,533,1,OL,AA,05.09.21 19:20
210920,05.09.21 10:26,533,1,AA,ZUE,05.09.21 19:31
210921,05.09.21 12:45,533,1,GE,NE,05.09.21 17:15
210922,05.09.21 13:33,533,2,NE,ZUE,05.09.21 18:27
210923,05.09.21 17:28,533,1,YV,NE,05.09.21 18:07
210924,05.09.21 17:46,533,1,NE,BI,05.09.21 18:27
210925,05.09.21 20:16,533,1,W,SG,05.09.21 20:29
210926,05.09.21 16:46,533,1,MOR,ZUE,05.09.21 17:42
210927,05.09.21 16:47,533,1,BI,ZUE,05.09.21 18:46
210928,05.09.21 18:11,533,1,NE,BI,05.09.21 18:27
210929,05.09.21 15:49,534,1,ZUE,SO,05.09.21 19:04
210930,05.09.21 17:00,534,1,ZUE,BI,05.09.21 19:04
210931,05.09.21 18:59,534,1,ZUE,AA,05.09.21 19:04
210932,05.09.21 13:41,534,1,ZUE,MOR,05.09.21 19:04
210933,05.09.21 16:25,534,1,AA,YV,05.09.21 19:30
210934,05.09.21 19:03,534,1,ZUE,MOR,05.09.21 19:04
210935,05.09.21 19:33,534,1,OL,MOR,05.09.21 19:41
210936,20.07.21 13:22,535,2,GE,OL,05.09.21 18:15
210937,05.09.21 17:44,535,1,GE,ZUE,05.09.21 18:15
210938,05.09.21 17:45,535,1,MOR,NE,05.09.21 18:42
210939,05.09.21 18:02,535,1,GE,BI,05.09.21 18:15
210940,05.09.21 18:44,535,1,YV,NE,05.09.21 19:07
210941,05.09.21 18:06,536,1,SG,ZUE,05.09.21 18:58
210942,05.09.21 19:35,536,1,AA,SO,05.09.21 20:30
210943,04.09.21 19:54,537,1,GE,ZUE,05.09.21 19:15
210944,05.09.21 14:46,537,1,GE,ZUE,05.09.21 19:15
210945,05.09.21 19:58,537,1,YV,ZUE,05.09.21 20:07
210946,05.09.21 20:59,537,1,SO,OL,05.09.21 21:01
210947,03.09.21 08:26,539,1,GE,NE,05.09.21 20:15
210948,04.09.21 14:30,539,2,YV,OL,05.09.21 21:07
210949,05.09.21 19:25,539,2,GE,BI,05.09.21 20:15
210950,05.09.21 21:02,539,1,GE,ZUE,05.09.21 20:15
210951,05.09.21 19:25,539,2,GE,BI,05.09.21 20:15
210952,01.09.21 09:09,540,2,BI,LS,05.09.21 23:16
210953,05.09.21 20:08,540,1,AA,NE,05.09.21 22:30
210954,05.09.21 21:25,540,1,ZUE,BI,05.09.21 22:04
210955,05.09.21 20:39,541,1,YV,BI,05.09.21 22:07
210956,05.09.21 22:34,541,1,BI,SO,05.09.21 22:46
210957,05.09.21 22:49,541,1,YV,AA,05.09.21 22:07
210958,05.09.21 22:49,541,1,YV,AA,05.09.21 22:07
210959,01.09.21 19:22,557,1,ZUE,CH,05.09.21 06:38
210960,01.09.21 19:23,557,1,ZUE,CH,05.09.21 06:38
210961,03.09.21 14:23,557,1,ZUE,CH,05.09.21 06:38
210962,03.09.21 14:41,557,1,ZUE,CH,05.09.21 06:38
210963,03.09.21 15:42,557,1,ZUE,CH,05.09.21 06:38
210964,04.09.21 09:13,557,1,ZUE,CH,05.09.21 06:38
210965,04.09.21 13:58,557,1,ZUE,CH,05.09.21 06:38
210966,05.09.21 06:09,557,1,ZUE,CH,05.09.21 06:38
210967,04.09.21 21:32,558,1,CH,ZUE,05.09.21 06:08
210968,03.09.21 19:26,559,1,ZUE,CH,05.09.21 07:38
210969,04.09.21 13:59,559,1,ZUE,CH,05.09.21 07:38
210970,04.09.21 21:15,559,1,ZUE,LQ,05.09.21 07:38
210971,04.09.21 21:59,559,2,ZUE,LQ,05.09.21 07:38
210972,05.09.21 05:41,559,1,ZUE,CH,05.09.21 07:38
210973,05.09.21 06:18,559,1,BS,ZUE,05.09.21 06:33
210974,05.09.21 07:32,559,1,ZUE,LQ,05.09.21 07:38
210975,05.09.21 07:22,560,1,ZUE,BS,05.09.21 08:34
210976,05.09.21 07:23,560,1,ZUE,BS,05.09.21 08:34
210977,05.09.21 07:24,560,1,ZUE,BS,05.09.21 08:34
210978,31.08.21 19:17,561,1,ZUE,LQ,05.09.21 08:38
210979,04.09.21 13:54,561,1,ZUE,SA,05.09.21 08:38
210980,04.09.21 17:46,561,1,ZUE,LQ,05.09.21 08:38
210981,04.09.21 20:29,561,1,ZUE,LQ,05.09.21 08:38
210982,04.09.21 23:54,561,1,ZUE,LQ,05.09.21 08:38
210983,05.09.21 07:14,561,1,ZUE,LQ,05.09.21 08:38
210984,05.09.21 07:56,561,1,ZUE,CH,05.09.21 08:38
210985,05.09.21 08:41,561,1,ZUE,SA,05.09.21 08:38
210986,04.09.21 20:05,563,1,BS,ZUE,05.09.21 08:33
210987,04.09.21 20:54,563,1,BS,ZUE,05.09.21 08:33
210988,05.09.21 00:56,563,1,ZUE,CH,05.09.21 09:38
210989,01.09.21 09:41,563,1,SA,CH,05.09.21 10:35
210990,01.09.21 09:41,563,1,SA,CH,05.09.21 10:35
210991,02.09.21 20:35,563,2,BS,ZUE,05.09.21 08:33
210992,02.09.21 20:39,563,1,BS,ZUE,05.09.21 08:33
210993,04.09.21 15:01,563,1,BS,SA,05.09.21 08:33
210994,04.09.21 20:12,563,1,ZUE,CH,05.09.21 09:38
210995,11.06.21 10:47,564,1,CH,SA,05.09.21 09:08
210996,02.07.21 15:42,565,1,BS,ZUE,05.09.21 09:33
210997,15.08.21 19:51,565,1,BS,CH,05.09.21 09:33
210998,15.08.21 19:52,565,1,BS,CH,05.09.21 09:33
210999,22.08.21 12:02,565,1,ZUE,LQ,05.09.21 10:38
211000,25.08.21 00:15,565,2,ZUE,CH,05.09.21 10:38
211001,30.08.21 19:46,565,1,BS,LQ,05.09.21 09:33
211002,04.09.21 12:15,565,1,BS,ZUE,05.09.21 09:33
211003,04.09.21 13:24,565,2,ZUE,LQ,05.09.21 10:38
211004,04.09.21 18:28,565,1,BS,ZUE,05.09.21 09:33
211005,05.09.21 08:33,565,1,ZUE,CH,05.09.21 10:38
211006,03.09.21 11:02,566,1,CH,ZUE,05.09.21 10:08
211007,05.09.21 08:27,566,1,LQ,ZUE,05.09.21 10:18
211008,26.08.21 10:08,567,2,ZUE,CH,05.09.21 11:38
211009,04.09.21 21:21,567,1,ZUE,SA,05.09.21 11:38
211010,04.09.21 21:23,567,1,ZUE,SA,05.09.21 11:38
211011,05.09.21 09:25,567,1,ZUE,LQ,05.09.21 11:38
211012,05.09.21 09:26,567,1,ZUE,CH,05.09.21 11:38
211013,05.09.21 09:30,567,1,ZUE,CH,05.09.21 11:38
211014,05.09.21 10:20,567,1,ZUE,CH,05.09.21 11:38
211015,05.09.21 10:21,567,1,ZUE,CH,05.09.21 11:38
211016,18.08.21 13:12,568,2,CH,ZUE,05.09.21 11:08
211017,05.09.21 11:57,568,1,ZUE,BS,05.09.21 12:34
211018,05.09.21 11:59,568,1,ZUE,BS,05.09.21 12:34
211019,03.09.21 23:15,568,1,CH,ZUE,05.09.21 11:08
211020,05.09.21 11:32,569,2,ZUE,LQ,05.09.21 12:38
211021,05.09.21 11:40,569,1,ZUE,LQ,05.09.21 12:38
211025,05.09.21 11:08,569,1,BS,LQ,05.09.21 11:33
211026,05.09.21 11:32,569,1,ZUE,LQ,05.09.21 12:38
211027,05.09.21 11:35,569,1,ZUE,SA,05.09.21 12:38
211028,04.09.21 13:09,570,1,LQ,ZUE,05.09.21 12:18
211029,04.09.21 13:10,570,1,LQ,ZUE,05.09.21 12:18
211030,04.09.21 20:57,570,1,LQ,ZUE,05.09.21 12:18
211031,05.09.21 10:32,570,1,LQ,ZUE,05.09.21 12:18
211032,05.09.21 10:38,570,1,LQ,ZUE,05.09.21 12:18
211033,05.09.21 10:58,570,1,CH,ZUE,05.09.21 12:08
211034,05.09.21 12:02,570,1,SA,ZUE,05.09.21 12:27
211035,02.09.21 21:42,571,1,BS,SA,05.09.21 12:33
211036,02.09.21 21:44,571,1,BS,SA,05.09.21 12:33
211037,04.09.21 17:59,571,1,ZUE,LQ,05.09.21 13:38
211038,05.09.21 12:23,571,2,BS,ZUE,05.09.21 12:33
211039,05.09.21 12:39,571,1,ZUE,CH,05.09.21 13:38
211040,19.08.21 15:47,572,2,LQ,ZUE,05.09.21 13:18
211041,04.09.21 22:16,572,1,CH,BS,05.09.21 13:08
211042,05.09.21 09:06,572,1,LQ,ZUE,05.09.21 13:18
211043,05.09.21 09:07,572,1,LQ,ZUE,05.09.21 13:18
211044,05.09.21 12:07,572,1,CH,BS,05.09.21 13:08
211045,05.09.21 13:13,572,1,SA,BS,05.09.21 13:27
211046,23.08.21 22:10,573,1,ZUE,LQ,05.09.21 14:38
211047,23.08.21 22:13,573,1,ZUE,LQ,05.09.21 14:38
211048,30.08.21 22:21,573,1,ZUE,LQ,05.09.21 14:38
211049,04.09.21 20:04,573,1,ZUE,CH,05.09.21 14:38
211051,05.09.21 11:33,574,1,LQ,ZUE,05.09.21 14:18
211052,05.09.21 14:51,575,1,ZUE,CH,05.09.21 15:38
211053,05.09.21 15:48,575,1,SA,CH,05.09.21 16:35
211054,05.09.21 07:24,576,1,LQ,ZUE,05.09.21 15:18
211055,05.09.21 07:35,576,2,LQ,BS,05.09.21 15:18
211056,05.09.21 08:30,576,1,LQ,ZUE,05.09.21 15:18
211057,05.09.21 11:05,576,3,LQ,ZUE,05.09.21 15:18
211058,05.09.21 11:45,576,1,CH,ZUE,05.09.21 15:08
211059,05.09.21 12:25,576,1,LQ,BS,05.09.21 15:18
211060,05.09.21 13:22,576,1,LQ,ZUE,05.09.21 15:18
211061,05.09.21 13:52,576,1,CH,ZUE,05.09.21 15:08
211062,05.09.21 14:06,576,1,LQ,ZUE,05.09.21 15:18
211063,05.09.21 14:06,576,1,CH,ZUE,05.09.21 15:08
211064,05.09.21 14:54,576,1,CH,ZUE,05.09.21 15:08
211065,05.09.21 14:09,576,1,LQ,ZUE,05.09.21 15:18
211066,05.09.21 14:21,576,1,CH,ZUE,05.09.21 15:08
211067,05.09.21 15:00,578,1,LQ,ZUE,05.09.21 16:18
211068,05.09.21 15:01,578,1,LQ,ZUE,05.09.21 16:18
211069,05.09.21 15:02,578,1,LQ,ZUE,05.09.21 16:18
211070,05.09.21 15:07,578,1,LQ,ZUE,05.09.21 16:18
211071,05.09.21 15:13,578,1,LQ,ZUE,05.09.21 16:18
211072,05.09.21 15:13,578,1,LQ,ZUE,05.09.21 16:18
211073,05.09.21 15:30,578,1,CH,ZUE,05.09.21 16:08
211074,05.09.21 15:31,578,1,CH,ZUE,05.09.21 16:08
211075,05.09.21 15:33,578,1,CH,ZUE,05.09.21 16:08
211076,05.09.21 15:56,578,1,CH,ZUE,05.09.21 16:08
